Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim,anomaly_score,IsolationForest_Anomaly,High_Anomaly
2864,58,2,998.52,Auto,0,51293,Married,4,Urban,56,0,-0.025761886074813112,0,0
2865,40,8,14102.12,Auto,4,159082,Married,2,Urban,64,0,-0.06005694487847624,0,0
2866,36,11,5915.3,Life,4,112305,Married,4,Urban,19,0,-0.019604343028246318,0,0
2867,62,4,33161.13,Home,2,109359,Divorced,3,Rural,70,0,-0.08546134854275833,0,0
2868,28,10,16294.21,Life,4,60727,Divorced,3,Rural,40,0,-0.07854706804095335,0,0
2869,18,16,38475.38,Medical,1,124545,Married,3,Suburban,0,0,-0.006242277967868137,0,0
2870,41,8,10742.35,Life,1,34787,Married,1,Urban,73,0,-0.014817326170882494,0,0
2871,79,4,45061.63,Auto,1,137710,Divorced,1,Urban,75,0,-0.061842039808836846,0,0
2872,71,10,26387.58,Home,0,131489,Divorced,2,Rural,3,0,-0.07432231617149265,0,0
2873,24,12,6168.06,Home,3,164375,Widowed,3,Urban,70,0,-0.028122669931109345,0,0
2874,42,14,20341.84,Life,2,118782,Married,1,Suburban,9,0,-0.05180702360215361,0,0
2875,38,16,10734.65,Auto,0,73448,Single,0,Rural,85,1,-0.03694164420048751,0,0
2876,32,18,10384.43,Medical,3,89513,Widowed,0,Urban,88,1,0.001484950988072442,1,1
2877,18,12,25565.3,Life,2,26068,Single,1,Rural,28,1,-0.03900663134144111,0,0
2878,29,18,33758.65,Home,2,130040,Widowed,2,Rural,14,1,-0.06395426671087634,0,0
2879,75,7,45625.1,Auto,2,138962,Married,4,Suburban,18,1,-0.04889407653795297,0,0
2880,24,7,25357.02,Home,1,182299,Single,3,Rural,57,0,-0.04881881170624036,0,0
2881,32,9,48309.02,Home,1,32740,Divorced,1,Urban,52,0,-0.05538538472482479,0,0
2882,38,1,47110.93,Home,1,108333,Widowed,2,Suburban,45,1,-0.03366685212589815,0,0
2883,36,6,43320.6,Home,2,84745,Single,4,Rural,17,1,-0.0418533340941426,0,0
2884,77,6,25248.87,Medical,2,158863,Widowed,2,Urban,2,0,-0.02007687431767169,0,0
2885,46,12,7474.75,Auto,1,151557,Married,4,Rural,69,0,-0.07746506656186536,0,0
2886,42,12,11286.27,Life,2,196120,Single,0,Rural,21,0,-0.03827873965477013,0,0
2887,50,10,32559.67,Auto,1,181767,Single,4,Suburban,54,1,-0.07077273453022881,0,0
2888,66,6,21376.87,Auto,1,188513,Single,0,Suburban,63,0,-0.039076186321907014,0,0
2889,49,17,7766.68,Auto,1,20337,Widowed,3,Suburban,40,0,-0.03874724169666799,0,0
2890,66,19,24210.2,Life,3,150996,Divorced,1,Suburban,84,0,-0.06237265924872604,0,0
2891,52,18,1362.81,Auto,2,166164,Divorced,0,Urban,7,1,-0.05637069494902702,0,0
2892,61,6,36827.82,Life,0,76052,Divorced,2,Rural,64,0,-0.07421150133334409,0,0
2893,55,19,4142.27,Life,1,21471,Married,4,Suburban,2,0,-0.003410272547867632,0,0
2894,43,10,31641.12,Medical,0,71194,Single,2,Urban,28,0,-0.03889748791512726,0,0
2895,28,8,39754.01,Home,3,195460,Divorced,0,Suburban,69,0,-0.03336644860462623,0,0
2896,52,6,7065.87,Life,2,139076,Divorced,2,Rural,17,0,-0.09228950330170477,0,0
2897,25,7,26172.62,Home,1,93392,Single,4,Suburban,57,0,-0.03759661252386204,0,0
2898,63,1,39063.84,Auto,1,81088,Married,1,Rural,0,0,-0.05172601853517955,0,0
2899,31,18,13401.36,Home,1,119909,Widowed,2,Rural,21,0,-0.06893351180440566,0,0
2900,27,12,8564.37,Home,0,25664,Widowed,3,Urban,22,0,-0.022847484652566807,0,0
2901,19,16,17172.55,Home,3,108859,Widowed,4,Suburban,7,0,-0.019447283133245397,0,0
2902,63,10,27957.61,Auto,2,111991,Single,4,Suburban,28,1,-0.07566710827145684,0,0
2903,26,10,28976.34,Auto,3,139805,Married,3,Rural,43,0,-0.09827150290758985,0,0
2904,20,14,6978.38,Life,1,156451,Single,0,Suburban,61,0,-0.009203030883234375,0,0
2905,38,10,23149.66,Life,3,51536,Widowed,3,Rural,18,0,-0.06223978513342632,0,0
2906,43,10,13779.97,Medical,0,156063,Divorced,0,Urban,58,0,-0.049407214835683444,0,0
2907,25,11,42180.2,Auto,4,114754,Divorced,1,Suburban,79,0,-0.08022035149835016,0,0
2908,65,2,16021.97,Medical,4,136134,Divorced,0,Rural,18,0,-0.04270264316909955,0,0
2909,19,8,42015.87,Auto,2,116649,Widowed,1,Suburban,21,0,-0.058519452084304424,0,0
2910,23,7,21713.95,Home,2,121610,Married,1,Suburban,82,0,-0.024065803261954843,0,0
2911,45,8,36466.0,Medical,3,113513,Widowed,3,Urban,67,0,-0.041635597375455746,0,0
2912,70,1,25747.98,Medical,2,48359,Single,1,Rural,4,1,-0.02293930362222818,0,0
2913,46,2,31287.15,Medical,0,137060,Married,0,Urban,4,0,0.0006901803025143316,1,1
2914,43,18,20070.15,Auto,1,134209,Divorced,2,Urban,24,0,-0.10641312593867569,0,0
2915,42,15,38526.24,Life,1,38043,Married,4,Urban,23,0,-0.01934815367031728,0,0
2916,29,1,21546.87,Medical,3,108059,Married,4,Rural,0,0,-0.01491289130329354,0,0
2917,22,5,23144.35,Life,1,29070,Widowed,0,Rural,27,0,-0.01913165309322362,0,0
2918,51,2,26125.09,Auto,3,165205,Married,2,Suburban,46,0,-0.0737860323695102,0,0
2919,65,3,41675.29,Medical,2,76955,Widowed,1,Rural,84,1,-0.02515815503507801,0,0
2920,54,19,33139.26,Auto,2,48571,Single,0,Urban,59,0,-0.05428998853596523,0,0
2921,32,18,17783.44,Life,0,178063,Married,1,Rural,18,0,-0.037612324558912835,0,0
2922,61,18,33680.82,Life,1,97115,Married,3,Suburban,86,0,-0.028180931983489366,0,0
2923,53,14,32300.12,Medical,0,118891,Married,2,Urban,13,0,-0.030740527089055947,0,0
2924,32,8,46585.45,Life,4,150644,Divorced,4,Suburban,69,0,-0.04552863745536595,0,0
2925,60,12,42150.11,Home,0,41871,Widowed,0,Rural,7,0,-0.01067980543473579,0,0
2926,65,10,32548.62,Home,3,157295,Widowed,4,Suburban,36,0,-0.04740429894760234,0,0
2927,40,17,17404.6,Medical,3,34197,Divorced,1,Suburban,85,0,-0.038379960546458314,0,0
2928,23,11,39089.03,Auto,0,94923,Widowed,1,Rural,71,0,-0.05933635218636968,0,0
2929,63,2,28972.81,Auto,2,122657,Single,3,Suburban,9,0,-0.05825027711281172,0,0
2930,67,4,49270.86,Auto,4,112438,Divorced,1,Rural,66,0,-0.08451358164015144,0,0
2931,61,1,12751.55,Home,0,120909,Widowed,1,Urban,12,0,-0.03025544728246965,0,0
2932,76,15,4442.96,Life,2,120842,Single,4,Suburban,38,0,-0.021918799692687063,0,0
2933,60,13,3959.64,Home,0,99432,Widowed,4,Urban,63,1,-0.034378139191105994,0,0
2934,62,8,32181.5,Life,1,61525,Divorced,0,Rural,29,0,-0.07801877363254728,0,0
2935,38,4,46993.38,Home,3,36198,Widowed,0,Rural,3,0,-0.0010921699379208283,0,0
2936,40,10,595.63,Auto,1,185596,Single,1,Suburban,44,0,-0.04623186547702918,0,0
2937,60,19,36425.67,Auto,1,114187,Single,2,Suburban,5,0,-0.05762434469564104,0,0
2938,72,18,33024.73,Auto,4,118172,Single,0,Rural,15,0,-0.04789092934128847,0,0
2939,33,5,36749.06,Medical,2,119499,Widowed,1,Rural,21,0,-0.05894480955600645,0,0
2940,64,19,18092.57,Medical,3,169587,Divorced,4,Urban,20,0,-0.023849944786204946,0,0
2941,70,16,41114.57,Life,1,126313,Widowed,3,Urban,64,0,-0.03304227796964765,0,0
2942,77,1,2712.99,Medical,3,42027,Married,4,Suburban,29,0,0.008743070648566498,1,1
2943,32,12,37893.84,Home,2,33792,Divorced,4,Suburban,23,1,-0.050709786652603395,0,0
2944,42,2,13720.06,Home,0,101313,Married,3,Suburban,63,0,-0.02621126585176803,0,0
2945,53,8,24103.47,Life,1,105330,Widowed,4,Suburban,12,0,-0.040765391237954085,0,0
2946,28,18,41220.5,Life,2,52544,Divorced,0,Suburban,25,0,-0.041375463049671435,0,0
2947,68,16,13932.27,Auto,3,105263,Married,4,Suburban,19,0,-0.061882113253790116,0,0
2948,32,5,9667.77,Medical,2,133329,Widowed,3,Suburban,60,0,-0.04090365361833237,0,0
2949,21,13,34225.0,Auto,0,174737,Divorced,1,Suburban,5,0,-0.06562853718031192,0,0
2950,38,19,26903.05,Medical,2,51126,Single,1,Urban,42,1,-0.034176944099782114,0,0
2951,30,3,25962.99,Medical,3,170553,Single,1,Rural,48,0,-0.04762371784595698,0,0
2952,39,8,13210.09,Life,1,119637,Single,3,Rural,8,0,-0.05669405338531475,0,0
2953,36,12,2226.58,Auto,1,147208,Married,3,Suburban,36,0,-0.06461361094995532,0,0
2954,51,2,20808.32,Auto,4,43549,Married,0,Rural,15,0,-0.04730678902742447,0,0
2955,31,11,5774.69,Medical,3,56155,Widowed,3,Suburban,3,0,-0.014672232218341574,0,0
2956,78,12,45346.46,Medical,4,57481,Single,1,Urban,31,0,-0.0007689419448888568,0,0
2957,21,18,2541.89,Life,4,87967,Married,3,Suburban,83,0,-0.0063802259949801154,0,0
2958,65,13,21866.72,Home,0,119320,Single,2,Urban,16,0,-0.057014330943405356,0,0
2959,70,5,3086.16,Auto,3,102561,Widowed,4,Urban,40,0,-0.03576531018405282,0,0
2960,69,12,5229.42,Auto,1,40446,Divorced,0,Urban,88,0,-0.0496310307804152,0,0
2961,63,2,33113.9,Life,3,28507,Married,1,Suburban,44,0,-0.01796674816043542,0,0
2962,44,5,32532.01,Life,0,145183,Married,1,Urban,15,0,-0.035165980278153874,0,0
2963,46,7,2136.08,Auto,3,53208,Divorced,2,Suburban,19,0,-0.07443703132086454,0,0
2964,64,12,556.01,Auto,3,37522,Married,0,Urban,41,0,-0.031148802673349296,0,0
2965,45,16,4401.49,Medical,4,67402,Widowed,4,Urban,9,1,0.009218699216251847,1,1
2966,52,8,38268.45,Home,3,176562,Married,0,Rural,51,1,-0.05315396185082122,0,0
2967,25,9,29436.54,Auto,4,189083,Married,0,Suburban,59,0,-0.0322147378770099,0,0
2968,33,15,2386.85,Life,4,186143,Divorced,1,Rural,47,0,-0.04896586512205936,0,0
2969,59,5,24660.8,Medical,2,198826,Widowed,3,Urban,22,0,-0.027620634811813316,0,0
2970,53,13,35745.45,Medical,0,65102,Single,4,Rural,32,0,-0.03476981792302136,0,0
2971,47,5,43513.09,Life,4,34040,Single,0,Urban,76,0,0.018961134577584415,1,1
2972,35,11,46734.81,Life,3,124254,Divorced,2,Rural,24,1,-0.08464553518549345,0,0
2973,19,10,16708.31,Medical,4,158118,Widowed,1,Rural,49,1,-0.015529449817378471,0,0
2974,66,13,7223.71,Life,4,190446,Divorced,3,Suburban,87,0,-0.034243137433123794,0,0
2975,30,9,12227.83,Medical,4,56189,Divorced,3,Suburban,69,0,-0.04562770474013844,0,0
2976,21,14,38920.49,Life,1,131738,Single,1,Rural,78,0,-0.03810213189091127,0,0
2977,43,18,48588.47,Medical,1,103998,Widowed,0,Rural,54,0,-0.009970220580987954,0,0
2978,42,15,23586.48,Auto,1,106070,Widowed,1,Suburban,67,0,-0.08542624553276751,0,0
2979,47,10,15614.98,Auto,1,186040,Divorced,3,Urban,77,0,-0.09111776788344733,0,0
2980,28,7,21744.93,Life,2,172007,Single,3,Urban,3,0,-0.024582766704529857,0,0
2981,24,8,15588.25,Home,4,75581,Widowed,2,Urban,27,0,-0.041659660451419334,0,0
2982,48,3,13196.13,Auto,2,126531,Divorced,2,Urban,28,0,-0.10407921045068436,0,0
2983,61,15,29890.66,Medical,3,29009,Married,3,Rural,81,0,-0.03573411992384934,0,0
2984,27,16,1278.93,Home,0,198061,Single,2,Urban,83,0,-0.004018374131818825,0,0
2985,56,4,13347.84,Medical,2,197948,Widowed,2,Rural,47,0,-0.04557299519885383,0,0
2986,30,6,33238.41,Medical,1,187796,Widowed,2,Rural,71,0,-0.04405454126930408,0,0
2987,48,1,2087.1,Auto,1,130847,Widowed,3,Urban,12,0,-0.04521082959683653,0,0
2988,24,4,4618.49,Life,3,71377,Single,0,Urban,42,0,0.005439898510617769,1,1
2989,73,11,15023.11,Life,4,88861,Divorced,0,Urban,8,0,-0.03813242464270572,0,0
2990,66,12,43951.34,Medical,0,159771,Married,4,Suburban,39,0,-0.023376573403908085,0,0
2991,59,5,38361.86,Auto,2,154817,Widowed,2,Rural,45,1,-0.09692652824701226,0,0
2992,78,16,1596.75,Medical,4,130612,Single,0,Urban,57,0,0.02662803006967851,1,1
2993,59,13,25334.78,Home,4,64837,Widowed,4,Suburban,55,1,-0.025258233080439507,0,0
2994,73,13,14097.03,Medical,2,181866,Divorced,1,Rural,11,0,-0.0625597241837772,0,0
2995,53,17,32607.96,Auto,2,172270,Married,2,Rural,24,0,-0.09360045643425025,0,0
2996,37,7,36216.92,Medical,2,140791,Widowed,0,Rural,88,0,-0.029018780376487863,0,0
2997,21,8,43211.7,Auto,2,164561,Single,0,Urban,15,0,-0.04082768454811747,0,0
2998,71,13,24033.1,Life,1,70557,Divorced,0,Urban,50,0,-0.060002776526881574,0,0
2999,24,16,49725.28,Auto,4,42474,Married,4,Rural,79,0,-0.028846824953503436,0,0
3000,71,4,49009.31,Home,4,76439,Single,1,Rural,86,0,-0.010138622641336137,0,0
3001,18,8,44167.25,Auto,1,88213,Widowed,2,Suburban,71,0,-0.04322101380093091,0,0
3002,61,16,28956.04,Home,4,75296,Single,0,Suburban,52,0,-0.032810867655133746,0,0
3003,73,10,20201.32,Home,2,185584,Married,3,Rural,51,0,-0.04927925178606629,0,0
3004,62,12,18537.12,Medical,0,96711,Divorced,2,Suburban,66,0,-0.07130148967912919,0,0
3005,59,12,1100.18,Home,4,127727,Divorced,3,Rural,23,0,-0.06188014368617212,0,0
3006,64,5,12834.14,Auto,0,21177,Widowed,4,Suburban,85,0,-0.014701643356599625,0,0
3007,76,16,36081.01,Life,0,20761,Widowed,0,Rural,13,0,-0.00980569188724556,0,0
3008,30,1,30379.79,Auto,1,26458,Widowed,2,Urban,21,0,-0.043686283385490854,0,0
3009,72,9,45862.9,Life,3,74775,Widowed,2,Rural,30,1,-0.04790060491023329,0,0
3010,39,12,2976.1,Home,4,171182,Married,0,Urban,84,0,0.010728110491655118,1,1
3011,71,5,8186.19,Medical,1,113789,Widowed,1,Rural,57,0,-0.028528675737677145,0,0
3012,38,3,39567.57,Home,1,146048,Single,4,Urban,68,0,-0.031181999540412564,0,0
3013,39,5,18246.13,Home,0,138249,Married,0,Suburban,18,0,-0.009414572438091628,0,0
3014,45,2,6358.09,Life,4,48433,Married,2,Urban,52,1,-0.009361912994795496,0,0
3015,26,14,49824.3,Auto,1,92715,Widowed,1,Suburban,84,0,-0.03802740860982545,0,0
3016,43,2,39468.89,Medical,2,34849,Married,2,Rural,1,0,-0.026536961435423168,0,0
3017,26,13,20732.68,Medical,1,89980,Single,3,Suburban,52,0,-0.048302986816407656,0,0
3018,32,7,41255.7,Medical,2,88500,Married,2,Suburban,66,0,-0.04399756162297175,0,0
3019,27,10,34189.89,Medical,3,193062,Married,4,Suburban,46,0,-0.016144060627547474,0,0
3020,41,13,39603.75,Auto,2,79891,Single,0,Rural,52,1,-0.07872181231702291,0,0
3021,75,16,40852.72,Medical,2,79866,Single,2,Urban,56,0,-0.024559634790218166,0,0
3022,74,14,4694.07,Life,0,191064,Married,3,Suburban,24,0,-0.008507722802908346,0,0
3023,78,11,31337.16,Life,1,143469,Divorced,3,Rural,34,0,-0.07258810204917887,0,0
3024,59,10,835.88,Medical,3,96008,Married,0,Suburban,28,0,-0.026340656156865316,0,0
3025,25,6,2651.08,Medical,1,23101,Single,3,Urban,75,0,0.012101222928352806,1,1
3026,41,4,45247.01,Auto,2,46990,Single,0,Suburban,86,0,-0.022748674883872777,0,0
3027,33,1,26614.4,Auto,2,89214,Single,4,Suburban,16,0,-0.04282090262958049,0,0
3028,66,7,36927.15,Medical,1,54611,Divorced,0,Suburban,79,0,-0.04026490070223865,0,0
3029,43,9,42005.8,Auto,3,116265,Single,1,Urban,48,0,-0.07794116596379397,0,0
3030,44,8,47504.54,Home,3,35958,Widowed,3,Urban,55,0,-0.028637643887604924,0,0
3031,54,5,43532.97,Medical,0,109786,Widowed,3,Rural,72,1,-0.04071251046366908,0,0
3032,21,19,24423.92,Auto,2,87002,Divorced,2,Suburban,2,0,-0.07949045392243398,0,0
3033,67,10,17130.53,Life,2,69887,Single,1,Suburban,21,1,-0.04815426136342804,0,0
3034,41,11,8147.42,Medical,0,20339,Single,2,Suburban,13,0,-0.0017365402444440292,0,0
3035,36,15,20315.91,Medical,1,130083,Widowed,0,Suburban,2,1,-0.01758096609329407,0,0
3036,53,6,18641.43,Life,2,70528,Widowed,4,Urban,37,0,-0.04359951728319711,0,0
3037,77,15,28198.95,Life,1,106639,Married,3,Urban,86,0,-0.0275655889463029,0,0
3038,56,5,33442.72,Auto,3,102624,Divorced,4,Suburban,20,0,-0.08418632075886273,0,0
3039,27,19,48927.11,Life,4,89260,Married,0,Suburban,50,1,-0.00039553943419179394,0,0
3040,42,19,36555.12,Home,0,126493,Divorced,0,Suburban,23,0,-0.04473013658565883,0,0
3041,35,10,32365.55,Medical,2,73570,Single,1,Suburban,44,0,-0.05243311077330848,0,0
3042,36,12,17087.08,Home,0,41643,Single,2,Rural,68,0,-0.04948291141896766,0,0
3043,53,4,2207.94,Auto,3,80252,Divorced,3,Rural,43,0,-0.0907068725671582,0,0
3044,27,18,14762.19,Life,3,111580,Married,3,Suburban,46,0,-0.03350626681440494,0,0
3045,50,16,38538.17,Medical,3,161406,Widowed,4,Suburban,56,0,-0.03558778235753002,0,0
3046,72,8,10660.96,Life,3,118856,Divorced,1,Suburban,18,0,-0.058749773682012174,0,0
3047,67,4,35753.32,Life,4,121795,Divorced,0,Rural,33,0,-0.05741691353553069,0,0
3048,22,12,29199.1,Auto,1,82977,Divorced,1,Urban,2,0,-0.08153480389334505,0,0
3049,64,2,9006.92,Auto,1,20789,Single,3,Rural,38,0,-0.05774465799147788,0,0
3050,66,4,13450.43,Auto,4,53941,Divorced,2,Rural,74,1,-0.08679046280576946,0,0
3051,52,5,25067.03,Auto,1,20552,Single,4,Suburban,59,0,-0.051010102396696455,0,0
3052,61,3,21209.55,Medical,3,39806,Widowed,0,Suburban,9,0,-0.006966671391045454,0,0
3053,51,9,39038.91,Home,1,56979,Widowed,0,Urban,39,1,-0.03159811376426458,0,0
3054,50,18,36853.03,Home,0,159895,Married,0,Suburban,1,0,-0.0039831219299409915,0,0
3055,72,11,28941.44,Medical,1,51980,Single,2,Suburban,44,0,-0.04148508238624127,0,0
3056,38,3,41202.6,Life,0,20860,Widowed,3,Urban,26,0,-0.006301482026458971,0,0
3057,34,2,28352.14,Medical,2,20290,Widowed,3,Suburban,52,0,-0.01925816044820461,0,0
3058,39,9,48237.27,Home,0,62417,Married,1,Suburban,8,0,-0.010145263839382412,0,0
3059,65,14,11252.59,Home,0,99880,Married,1,Suburban,0,1,-0.022803819505657352,0,0
3060,54,4,35849.53,Medical,3,156942,Married,3,Rural,32,0,-0.06268148214117675,0,0
3061,32,9,18812.23,Auto,3,53397,Single,0,Suburban,37,0,-0.057706053897538245,0,0
3062,52,13,14308.83,Life,3,125311,Divorced,2,Rural,56,0,-0.10723128669555893,0,0
3063,45,18,9429.18,Medical,0,36186,Single,3,Suburban,32,0,-0.00044709671317011423,0,0
3064,24,15,27848.92,Home,4,135162,Married,2,Suburban,47,0,-0.027215867871165145,0,0
3065,49,10,11165.74,Auto,3,172088,Divorced,4,Rural,2,0,-0.08719081714090227,0,0
3066,28,16,10417.37,Life,3,89616,Widowed,0,Rural,31,1,-0.033641860267400014,0,0
3067,27,12,49531.33,Home,0,98508,Single,4,Suburban,76,0,-0.012126033738886988,0,0
3068,26,5,40186.5,Life,2,87296,Married,3,Urban,20,0,-0.04135585193827662,0,0
3069,31,2,37539.7,Auto,2,162346,Married,1,Suburban,67,0,-0.05580078892693252,0,0
3070,30,10,39806.0,Home,1,43304,Divorced,3,Rural,16,0,-0.06968033066897239,0,0
3071,78,1,48461.68,Auto,2,116161,Single,4,Suburban,41,0,-0.0209831487783374,0,0
3072,74,7,28877.2,Medical,3,198770,Widowed,2,Suburban,67,0,-0.020478798018704447,0,0
3073,79,17,11402.07,Medical,4,34705,Widowed,3,Rural,83,1,0.006653095784890151,1,1
3074,42,16,43179.38,Life,1,187401,Divorced,1,Urban,11,0,-0.04582745209683248,0,0
3075,19,3,37265.17,Auto,4,72996,Divorced,4,Urban,89,0,-0.030946126338465718,0,0
3076,52,14,21008.26,Auto,4,30607,Widowed,3,Rural,44,0,-0.06614006468284317,0,0
3077,24,10,23941.69,Life,3,50006,Divorced,4,Rural,35,0,-0.07249500512714391,0,0
3078,38,7,20856.99,Life,0,98554,Divorced,4,Suburban,79,0,-0.03894219296712276,0,0
3079,35,17,46532.14,Life,0,136196,Single,0,Rural,50,0,-0.012153119982912242,0,0
3080,20,6,17504.81,Medical,0,171566,Divorced,2,Rural,6,1,-0.04889706920682446,0,0
3081,59,4,48192.47,Life,2,172309,Married,0,Suburban,32,1,-0.025902158155701516,0,0
3082,71,17,45558.45,Medical,0,60963,Married,4,Suburban,47,0,-0.007626388077101698,0,0
3083,78,9,31710.8,Life,3,181613,Married,1,Suburban,65,0,-0.026835608598845373,0,0
3084,56,4,29201.18,Auto,2,23447,Divorced,1,Urban,32,0,-0.07724030708016882,0,0
3085,58,7,18819.42,Auto,0,47156,Widowed,0,Urban,77,0,-0.03484765441982651,0,0
3086,66,2,1407.75,Life,4,187631,Married,1,Rural,83,0,-0.00838720407955984,0,0
3087,28,17,6817.35,Life,3,172537,Single,4,Suburban,26,0,-0.012264426091355252,0,0
3088,56,8,37834.45,Medical,3,62120,Divorced,3,Rural,46,0,-0.07139792120206245,0,0
3089,41,15,23841.24,Home,1,102753,Widowed,4,Rural,84,0,-0.05231266128718792,0,0
3090,77,15,7916.99,Medical,3,30190,Widowed,3,Urban,65,0,-0.0034208086904888857,0,0
3091,63,8,13566.06,Auto,4,83394,Divorced,1,Urban,42,0,-0.09210049448812002,0,0
3092,36,16,47417.93,Life,3,25335,Divorced,2,Rural,79,0,-0.04588739573451661,0,0
3093,21,19,18673.08,Auto,1,176850,Single,2,Suburban,18,0,-0.0451740124107578,0,0
3094,43,11,45430.26,Home,3,169631,Divorced,4,Urban,67,1,-0.05700423446086322,0,0
3095,55,2,15579.47,Medical,3,193413,Divorced,4,Urban,9,0,-0.006868759690833226,0,0
3096,59,17,27389.39,Auto,1,40557,Widowed,1,Urban,21,0,-0.0623557174323256,0,0
3097,49,16,1513.62,Medical,3,121092,Married,2,Rural,75,0,-0.028257433882446503,0,0
3098,56,15,26332.82,Life,2,194853,Married,2,Urban,65,0,-0.040426956674066594,0,0
3099,62,13,32028.63,Auto,3,117074,Widowed,4,Suburban,1,0,-0.06626679082660358,0,0
3100,63,15,12098.1,Home,0,40575,Divorced,2,Urban,17,0,-0.050080341919024884,0,0
3101,53,4,29157.39,Medical,0,92848,Single,4,Rural,79,0,-0.017417848278996284,0,0
3102,57,16,32534.8,Medical,2,133216,Married,0,Rural,18,0,-0.04784002759231798,0,0
3103,54,12,34500.86,Home,3,24616,Divorced,2,Rural,88,0,-0.07378692555574073,0,0
3104,50,4,38931.96,Auto,4,184835,Married,3,Rural,29,0,-0.06602382362158687,0,0
3105,53,3,15911.29,Auto,3,53124,Widowed,1,Suburban,5,0,-0.030769778951257654,0,0
3106,20,17,28604.96,Medical,0,153662,Married,4,Rural,26,0,-0.015256138361890659,0,0
3107,26,18,49088.16,Home,1,181942,Widowed,2,Urban,14,0,-0.004505996191253581,0,0
3108,25,18,44958.14,Medical,2,29534,Widowed,2,Suburban,30,1,-0.002551631262671883,0,0
3109,50,17,47656.94,Medical,1,27921,Widowed,4,Rural,43,0,-0.0018057248035733275,0,0
3110,76,12,19613.75,Life,4,152763,Single,3,Rural,85,0,-0.02245644106300848,0,0
3111,23,4,39452.94,Auto,3,62042,Divorced,2,Suburban,75,0,-0.0713725117425632,0,0
3112,58,12,31184.95,Auto,4,71209,Widowed,0,Urban,9,0,-0.038133218087835985,0,0
3113,56,15,4595.39,Life,1,73603,Widowed,1,Suburban,20,0,-0.025853137397096604,0,0
3114,21,16,41287.03,Auto,3,64377,Married,4,Urban,46,0,-0.046917711048525934,0,0
3115,30,5,34016.51,Auto,4,59705,Divorced,2,Urban,54,0,-0.07551657979561821,0,0
3116,66,15,10346.41,Auto,0,116492,Single,1,Rural,35,0,-0.07876573718917645,0,0
3117,77,17,4447.06,Home,0,169836,Single,4,Suburban,73,0,-0.009365767552918403,0,0
3118,19,18,41932.6,Life,2,35783,Married,4,Suburban,57,0,0.0014265591292039748,1,1
3119,77,5,4405.64,Medical,0,28515,Single,4,Rural,18,0,0.002039030411689624,1,1
3120,22,13,5022.02,Home,0,153142,Married,3,Rural,86,1,-0.019107202879431906,0,0
3121,61,19,21656.71,Medical,1,102850,Divorced,0,Urban,63,0,-0.04013156794184647,0,0
3122,44,13,7172.49,Life,0,164843,Married,4,Rural,9,0,-0.026723165815439875,0,0
3123,49,18,45726.65,Life,0,116776,Married,3,Suburban,48,0,-0.030099219296270352,0,0
3124,38,14,23779.05,Life,1,84206,Widowed,4,Rural,53,0,-0.06316085503489044,0,0
3125,25,4,28672.97,Auto,0,103364,Single,4,Rural,60,0,-0.05720391752815246,0,0
3126,55,4,46441.25,Home,0,130532,Divorced,3,Rural,58,0,-0.06777078020357208,0,0
3127,25,19,26748.03,Life,2,138090,Divorced,0,Rural,1,0,-0.05102693335338304,0,0
3128,67,13,18002.76,Medical,0,40936,Widowed,1,Rural,74,0,-0.02168664146069854,0,0
3129,20,12,39959.18,Auto,0,111618,Married,2,Urban,7,0,-0.043404534858965005,0,0
3130,71,7,22421.08,Auto,2,168977,Divorced,4,Rural,18,0,-0.10981323959189032,0,0
3131,61,12,16264.24,Home,1,154170,Divorced,0,Rural,79,1,-0.06838694629742392,0,0
3132,78,4,36299.86,Home,0,47020,Married,2,Suburban,67,0,0.005744930128956716,1,1
3133,75,2,40179.48,Home,4,142043,Married,4,Rural,13,0,-0.005776169254286034,0,0
3134,20,2,39689.95,Auto,1,30985,Divorced,2,Suburban,21,0,-0.042968137626354985,0,0
3135,39,5,48894.88,Life,1,159355,Married,3,Suburban,16,0,-0.01811492609122567,0,0
3136,23,10,39440.01,Medical,0,149100,Single,0,Suburban,62,0,-0.01780757914296205,0,0
3137,19,10,38611.71,Life,2,139635,Divorced,0,Suburban,25,0,-0.048363895186078865,0,0
