Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim
3036,53,6,18641.43,Life,2,70528,Widowed,4,Urban,37,0
3037,77,15,28198.95,Life,1,106639,Married,3,Urban,86,0
3038,56,5,33442.72,Auto,3,102624,Divorced,4,Suburban,20,0
3039,27,19,48927.11,Life,4,89260,Married,0,Suburban,50,1
3040,42,19,36555.12,Home,0,126493,Divorced,0,Suburban,23,0
3041,35,10,32365.55,Medical,2,73570,Single,1,Suburban,44,0
3042,36,12,17087.08,Home,0,41643,Single,2,Rural,68,0
3043,53,4,2207.94,Auto,3,80252,Divorced,3,Rural,43,0
3044,27,18,14762.19,Life,3,111580,Married,3,Suburban,46,0
3045,50,16,38538.17,Medical,3,161406,Widowed,4,Suburban,56,0
3046,72,8,10660.96,Life,3,118856,Divorced,1,Suburban,18,0
3047,67,4,35753.32,Life,4,121795,Divorced,0,Rural,33,0
3048,22,12,29199.1,Auto,1,82977,Divorced,1,Urban,2,0
3049,64,2,9006.92,Auto,1,20789,Single,3,Rural,38,0
3050,66,4,13450.43,Auto,4,53941,Divorced,2,Rural,74,1
3051,52,5,25067.03,Auto,1,20552,Single,4,Suburban,59,0
3052,61,3,21209.55,Medical,3,39806,Widowed,0,Suburban,9,0
3053,51,9,39038.91,Home,1,56979,Widowed,0,Urban,39,1
3054,50,18,36853.03,Home,0,159895,Married,0,Suburban,1,0
3055,72,11,28941.44,Medical,1,51980,Single,2,Suburban,44,0
3056,38,3,41202.6,Life,0,20860,Widowed,3,Urban,26,0
3057,34,2,28352.14,Medical,2,20290,Widowed,3,Suburban,52,0
3058,39,9,48237.27,Home,0,62417,Married,1,Suburban,8,0
3059,65,14,11252.59,Home,0,99880,Married,1,Suburban,0,1
3060,54,4,35849.53,Medical,3,156942,Married,3,Rural,32,0
3061,32,9,18812.23,Auto,3,53397,Single,0,Suburban,37,0
3062,52,13,14308.83,Life,3,125311,Divorced,2,Rural,56,0
3063,45,18,9429.18,Medical,0,36186,Single,3,Suburban,32,0
3064,24,15,27848.92,Home,4,135162,Married,2,Suburban,47,0
3065,49,10,11165.74,Auto,3,172088,Divorced,4,Rural,2,0
3066,28,16,10417.37,Life,3,89616,Widowed,0,Rural,31,1
3067,27,12,49531.33,Home,0,98508,Single,4,Suburban,76,0
3068,26,5,40186.5,Life,2,87296,Married,3,Urban,20,0
3069,31,2,37539.7,Auto,2,162346,Married,1,Suburban,67,0
3070,30,10,39806.0,Home,1,43304,Divorced,3,Rural,16,0
3071,78,1,48461.68,Auto,2,116161,Single,4,Suburban,41,0
3072,74,7,28877.2,Medical,3,198770,Widowed,2,Suburban,67,0
3073,79,17,11402.07,Medical,4,34705,Widowed,3,Rural,83,1
3074,42,16,43179.38,Life,1,187401,Divorced,1,Urban,11,0
3075,19,3,37265.17,Auto,4,72996,Divorced,4,Urban,89,0
3076,52,14,21008.26,Auto,4,30607,Widowed,3,Rural,44,0
3077,24,10,23941.69,Life,3,50006,Divorced,4,Rural,35,0
3078,38,7,20856.99,Life,0,98554,Divorced,4,Suburban,79,0
3079,35,17,46532.14,Life,0,136196,Single,0,Rural,50,0
3080,20,6,17504.81,Medical,0,171566,Divorced,2,Rural,6,1
3081,59,4,48192.47,Life,2,172309,Married,0,Suburban,32,1
3082,71,17,45558.45,Medical,0,60963,Married,4,Suburban,47,0
3083,78,9,31710.8,Life,3,181613,Married,1,Suburban,65,0
3084,56,4,29201.18,Auto,2,23447,Divorced,1,Urban,32,0
3085,58,7,18819.42,Auto,0,47156,Widowed,0,Urban,77,0
3086,66,2,1407.75,Life,4,187631,Married,1,Rural,83,0
3087,28,17,6817.35,Life,3,172537,Single,4,Suburban,26,0
3088,56,8,37834.45,Medical,3,62120,Divorced,3,Rural,46,0
3089,41,15,23841.24,Home,1,102753,Widowed,4,Rural,84,0
3090,77,15,7916.99,Medical,3,30190,Widowed,3,Urban,65,0
3091,63,8,13566.06,Auto,4,83394,Divorced,1,Urban,42,0
3092,36,16,47417.93,Life,3,25335,Divorced,2,Rural,79,0
3093,21,19,18673.08,Auto,1,176850,Single,2,Suburban,18,0
3094,43,11,45430.26,Home,3,169631,Divorced,4,Urban,67,1
3095,55,2,15579.47,Medical,3,193413,Divorced,4,Urban,9,0
3096,59,17,27389.39,Auto,1,40557,Widowed,1,Urban,21,0
3097,49,16,1513.62,Medical,3,121092,Married,2,Rural,75,0
3098,56,15,26332.82,Life,2,194853,Married,2,Urban,65,0
3099,62,13,32028.63,Auto,3,117074,Widowed,4,Suburban,1,0
3100,63,15,12098.1,Home,0,40575,Divorced,2,Urban,17,0
3101,53,4,29157.39,Medical,0,92848,Single,4,Rural,79,0
3102,57,16,32534.8,Medical,2,133216,Married,0,Rural,18,0
3103,54,12,34500.86,Home,3,24616,Divorced,2,Rural,88,0
3104,50,4,38931.96,Auto,4,184835,Married,3,Rural,29,0
3105,53,3,15911.29,Auto,3,53124,Widowed,1,Suburban,5,0
3106,20,17,28604.96,Medical,0,153662,Married,4,Rural,26,0
3107,26,18,49088.16,Home,1,181942,Widowed,2,Urban,14,0
3108,25,18,44958.14,Medical,2,29534,Widowed,2,Suburban,30,1
3109,50,17,47656.94,Medical,1,27921,Widowed,4,Rural,43,0
3110,76,12,19613.75,Life,4,152763,Single,3,Rural,85,0
3111,23,4,39452.94,Auto,3,62042,Divorced,2,Suburban,75,0
3112,58,12,31184.95,Auto,4,71209,Widowed,0,Urban,9,0
3113,56,15,4595.39,Life,1,73603,Widowed,1,Suburban,20,0
3114,21,16,41287.03,Auto,3,64377,Married,4,Urban,46,0
3115,30,5,34016.51,Auto,4,59705,Divorced,2,Urban,54,0
3116,66,15,10346.41,Auto,0,116492,Single,1,Rural,35,0
3117,77,17,4447.06,Home,0,169836,Single,4,Suburban,73,0
3118,19,18,41932.6,Life,2,35783,Married,4,Suburban,57,0
3119,77,5,4405.64,Medical,0,28515,Single,4,Rural,18,0
3120,22,13,5022.02,Home,0,153142,Married,3,Rural,86,1
3121,61,19,21656.71,Medical,1,102850,Divorced,0,Urban,63,0
3122,44,13,7172.49,Life,0,164843,Married,4,Rural,9,0
3123,49,18,45726.65,Life,0,116776,Married,3,Suburban,48,0
3124,38,14,23779.05,Life,1,84206,Widowed,4,Rural,53,0
3125,25,4,28672.97,Auto,0,103364,Single,4,Rural,60,0
3126,55,4,46441.25,Home,0,130532,Divorced,3,Rural,58,0
3127,25,19,26748.03,Life,2,138090,Divorced,0,Rural,1,0
3128,67,13,18002.76,Medical,0,40936,Widowed,1,Rural,74,0
3129,20,12,39959.18,Auto,0,111618,Married,2,Urban,7,0
3130,71,7,22421.08,Auto,2,168977,Divorced,4,Rural,18,0
3131,61,12,16264.24,Home,1,154170,Divorced,0,Rural,79,1
3132,78,4,36299.86,Home,0,47020,Married,2,Suburban,67,0
3133,75,2,40179.48,Home,4,142043,Married,4,Rural,13,0
3134,20,2,39689.95,Auto,1,30985,Divorced,2,Suburban,21,0
3135,39,5,48894.88,Life,1,159355,Married,3,Suburban,16,0
3136,23,10,39440.01,Medical,0,149100,Single,0,Suburban,62,0
3137,19,10,38611.71,Life,2,139635,Divorced,0,Suburban,25,0
3138,40,9,42945.52,Medical,1,66323,Married,1,Urban,35,0
3139,61,13,509.17,Life,2,57708,Divorced,1,Urban,44,0
3140,19,7,18440.35,Home,4,90298,Divorced,2,Suburban,29,0
3141,55,5,37011.35,Medical,2,120057,Widowed,3,Urban,20,0
3142,34,10,30186.09,Auto,3,25054,Single,2,Urban,19,0
3143,52,10,9289.81,Medical,2,139580,Single,4,Rural,41,0
3144,51,6,15534.79,Auto,1,91317,Widowed,0,Urban,89,1
3145,40,19,17171.23,Life,2,83304,Widowed,2,Suburban,55,0
3146,47,8,28607.49,Home,2,36471,Divorced,2,Suburban,11,0
3147,69,1,41664.12,Medical,3,121266,Single,0,Suburban,7,0
3148,25,17,46658.34,Auto,3,145022,Widowed,0,Suburban,62,0
3149,39,7,37629.57,Life,0,190750,Married,1,Rural,55,1
3150,61,14,42226.04,Home,1,46527,Divorced,1,Urban,6,0
3151,75,17,23769.75,Home,0,63250,Single,0,Suburban,61,0
3152,53,9,19793.88,Home,3,139917,Divorced,2,Rural,60,0
3153,22,17,19939.07,Life,2,32029,Divorced,4,Suburban,9,0
3154,30,5,30993.91,Life,3,61583,Married,2,Urban,49,0
3155,46,8,6649.72,Life,4,122061,Married,4,Rural,19,0
3156,48,6,29184.96,Home,2,123100,Widowed,0,Urban,27,0
3157,64,11,33424.08,Medical,0,88147,Married,4,Rural,13,0
3158,74,19,22225.98,Auto,2,159425,Single,1,Suburban,75,0
3159,72,4,47681.78,Life,4,63042,Widowed,0,Suburban,7,0
3160,33,18,30606.56,Medical,3,113125,Single,3,Urban,6,1
3161,59,1,11389.97,Auto,1,192068,Single,4,Urban,4,0
3162,79,13,24221.2,Home,1,96604,Widowed,4,Rural,0,0
3163,47,14,33932.52,Medical,1,75918,Married,3,Urban,72,0
3164,74,1,16519.64,Home,3,142225,Divorced,3,Urban,81,1
3165,72,11,4442.26,Auto,1,88882,Married,0,Suburban,9,0
3166,33,17,29380.06,Life,4,56822,Single,2,Suburban,57,0
3167,29,4,47419.57,Home,3,68760,Single,3,Suburban,64,0
3168,34,12,24511.06,Medical,1,24200,Widowed,4,Suburban,59,0
3169,33,10,45352.4,Life,0,67259,Single,3,Suburban,19,0
3170,29,6,41833.67,Medical,3,28527,Widowed,0,Suburban,57,0
3171,25,1,7796.93,Auto,3,30535,Widowed,0,Suburban,42,0
3172,37,7,35554.41,Auto,2,169016,Married,4,Rural,28,0
3173,20,16,22055.54,Life,1,191362,Single,4,Suburban,1,0
3174,33,14,12887.19,Medical,0,131477,Married,4,Suburban,25,0
3175,47,6,34503.45,Medical,4,32438,Divorced,2,Suburban,74,0
3176,62,5,37261.71,Medical,3,84344,Married,4,Suburban,88,0
3177,40,18,9404.87,Medical,4,140127,Single,0,Suburban,58,1
3178,45,15,45765.01,Auto,4,90388,Divorced,0,Urban,0,0
3179,68,6,37681.79,Medical,4,92249,Single,3,Urban,30,0
3180,57,19,46702.09,Auto,2,81083,Divorced,4,Suburban,37,0
3181,71,1,16195.12,Medical,4,51354,Single,2,Suburban,21,0
3182,22,1,46997.08,Medical,1,144365,Married,1,Suburban,65,0
3183,37,13,18741.62,Home,1,169865,Single,3,Rural,46,0
3184,57,3,3171.5,Home,0,188138,Widowed,2,Suburban,0,0
3185,73,10,38266.98,Medical,0,91135,Widowed,4,Rural,87,0
3186,61,3,35323.65,Auto,4,183843,Married,2,Rural,49,0
3187,18,9,30096.59,Medical,4,164512,Married,1,Suburban,35,0
3188,74,8,24749.74,Home,2,31289,Divorced,2,Urban,44,0
3189,47,3,2092.18,Medical,4,129344,Married,1,Suburban,35,0
3190,38,13,31417.56,Home,4,131568,Widowed,1,Suburban,33,0
3191,37,6,21133.31,Medical,4,69178,Married,1,Urban,8,0
3192,23,13,28230.37,Life,3,86500,Widowed,2,Urban,75,0
3193,39,12,21751.41,Medical,3,137784,Married,4,Suburban,83,0
3194,35,13,48319.78,Auto,2,69223,Widowed,0,Suburban,3,0
3195,25,2,30403.39,Home,2,189441,Divorced,0,Rural,78,0
3196,56,16,37587.2,Life,1,165256,Single,2,Urban,62,0
3197,49,6,46849.17,Home,2,88483,Single,4,Rural,3,1
3198,50,19,29784.17,Home,1,139178,Widowed,0,Rural,4,0
3199,70,13,1097.09,Auto,4,164228,Married,1,Rural,9,1
3200,33,17,2197.44,Medical,2,153483,Married,2,Rural,43,0
3201,29,9,35265.75,Auto,2,35674,Single,2,Urban,39,0
3202,55,17,14314.71,Medical,2,159380,Widowed,3,Urban,35,0
3203,69,2,29179.3,Life,1,128707,Married,3,Urban,34,0
3204,51,19,10512.72,Auto,1,88460,Single,3,Suburban,58,0
3205,78,19,13877.32,Auto,0,20576,Widowed,4,Rural,64,0
3206,31,7,25479.73,Home,1,165713,Divorced,2,Suburban,81,1
3207,53,10,48790.69,Auto,1,118264,Married,3,Urban,30,0
3208,50,10,31005.39,Medical,3,70907,Married,2,Urban,45,0
3209,40,9,46839.33,Auto,2,192211,Widowed,1,Suburban,48,0
3210,67,17,47989.3,Auto,1,104325,Single,3,Rural,5,0
3211,62,15,10801.44,Life,2,59651,Widowed,2,Urban,69,0
3212,19,2,15904.08,Medical,2,113435,Single,4,Rural,18,0
3213,58,4,38614.62,Home,3,166730,Widowed,4,Rural,41,1
3214,38,19,43404.82,Medical,2,58907,Divorced,4,Urban,29,0
3215,19,17,26201.72,Life,1,83917,Married,3,Suburban,25,0
3216,44,5,49664.69,Medical,2,182819,Single,4,Rural,2,0
3217,74,7,1072.82,Medical,0,74936,Divorced,0,Suburban,32,0
3218,26,18,15329.84,Auto,0,46178,Widowed,1,Rural,49,0
3219,18,7,31346.51,Auto,3,150614,Single,2,Rural,30,0
3220,28,17,23729.85,Medical,1,119423,Single,0,Urban,83,0
3221,20,7,6271.85,Medical,3,28000,Divorced,3,Suburban,67,0
3222,69,4,18705.46,Home,0,159137,Widowed,2,Rural,81,0
3223,79,8,1759.63,Life,1,128407,Divorced,2,Suburban,9,0
3224,40,13,32315.93,Auto,2,152157,Widowed,4,Rural,21,0
3225,43,4,44690.76,Auto,1,69325,Divorced,2,Suburban,62,0
3226,21,6,44301.27,Auto,4,131868,Divorced,2,Suburban,53,1
3227,35,5,35127.45,Auto,1,168694,Divorced,1,Urban,50,1
3228,72,12,23555.62,Medical,2,146190,Divorced,3,Rural,80,0
3229,23,4,25845.57,Medical,4,83902,Widowed,0,Rural,3,0
3230,52,9,7277.48,Home,3,24834,Married,4,Rural,36,0
3231,39,4,17380.35,Auto,1,105733,Divorced,1,Rural,70,0
3232,60,19,9792.54,Auto,3,32008,Widowed,0,Urban,62,0
3233,32,14,41149.41,Medical,1,98498,Married,0,Urban,50,0
3234,39,5,45780.32,Home,0,67229,Single,1,Rural,7,0
3235,77,18,27077.7,Medical,0,132892,Single,4,Suburban,0,0
3236,54,10,36524.32,Auto,2,159084,Divorced,3,Urban,7,0
3237,69,19,6512.51,Auto,0,71125,Single,1,Suburban,82,0
3238,59,12,30622.46,Life,4,105702,Divorced,1,Suburban,80,1
3239,29,18,35288.16,Life,4,104164,Divorced,1,Suburban,54,0
3240,64,17,22912.02,Life,1,160921,Married,4,Rural,8,0
3241,66,11,12542.02,Home,3,192444,Single,1,Urban,50,1
3242,59,3,43930.04,Medical,4,33767,Divorced,1,Rural,15,0
3243,55,17,37273.98,Auto,1,191061,Single,2,Suburban,52,0
3244,35,1,45042.94,Auto,3,191654,Married,2,Rural,58,0
3245,62,15,41010.93,Home,0,195442,Single,2,Suburban,44,0
3246,52,9,49523.53,Auto,1,65052,Married,2,Rural,36,0
3247,47,15,10012.55,Auto,3,119427,Married,1,Rural,65,1
3248,41,3,4794.01,Medical,2,196361,Married,2,Urban,63,0
3249,59,19,17181.64,Life,2,150591,Divorced,0,Urban,35,0
3250,47,13,6885.71,Life,4,172637,Widowed,3,Suburban,75,0
3251,31,12,26394.94,Home,3,120547,Divorced,2,Suburban,49,0
3252,23,1,31834.93,Life,2,88125,Single,4,Suburban,52,0
3253,20,17,29125.29,Life,4,70281,Divorced,3,Rural,56,1
3254,33,13,13332.39,Home,1,95285,Divorced,0,Suburban,18,1
3255,24,1,45486.79,Home,1,43423,Widowed,3,Urban,25,0
3256,69,10,1548.03,Life,3,104693,Single,3,Suburban,67,0
3257,31,15,17726.66,Medical,3,108860,Married,0,Suburban,42,0
3258,26,7,36090.13,Home,3,21706,Married,2,Rural,57,1
3259,32,18,38462.98,Auto,3,71753,Single,0,Urban,76,0
3260,38,16,21097.87,Home,2,113755,Divorced,4,Suburban,58,0
3261,52,14,1337.04,Auto,2,61334,Widowed,0,Urban,45,0
3262,19,18,31093.16,Home,4,87148,Widowed,1,Suburban,67,0
3263,44,7,3623.19,Home,2,122601,Single,1,Urban,39,0
3264,19,17,5838.86,Life,1,70627,Single,3,Suburban,12,0
3265,52,18,32687.41,Life,4,35546,Divorced,2,Suburban,8,0
3266,35,12,15968.17,Life,2,199807,Widowed,2,Rural,65,0
3267,31,8,17727.49,Medical,3,94581,Single,1,Rural,52,0
3268,37,2,24596.95,Life,2,176371,Divorced,4,Urban,75,0
3269,35,7,48939.63,Life,0,63347,Divorced,0,Urban,80,0
3270,27,4,48289.39,Home,4,61221,Single,0,Urban,3,0
3271,42,18,21104.92,Home,2,191848,Widowed,0,Urban,13,1
3272,19,6,13642.21,Medical,2,118203,Married,4,Rural,84,0
3273,42,9,15478.31,Auto,1,35948,Divorced,4,Urban,7,0
3274,78,9,13804.67,Home,3,45118,Married,0,Suburban,61,0
3275,71,14,26846.17,Home,3,123729,Divorced,0,Suburban,44,0
3276,50,8,30539.56,Auto,1,146677,Widowed,4,Suburban,66,0
3277,53,19,24694.58,Medical,1,37021,Married,0,Rural,61,0
3278,48,3,20695.72,Home,0,68215,Single,4,Urban,77,1
3279,31,18,10958.61,Life,4,21223,Divorced,3,Suburban,82,0
3280,18,5,24384.03,Medical,3,187182,Single,1,Suburban,69,0
3281,63,14,17384.58,Auto,1,110162,Single,1,Rural,35,0
3282,33,4,27308.98,Auto,1,116453,Widowed,4,Rural,83,0
3283,71,7,33921.88,Life,4,41526,Single,0,Rural,0,0
3284,63,12,31848.95,Life,1,58829,Divorced,1,Suburban,59,0
3285,78,2,23393.27,Life,0,71862,Single,2,Rural,73,0
3286,69,11,28024.6,Medical,4,147048,Single,0,Suburban,12,1
3287,20,14,14600.38,Auto,0,171408,Divorced,4,Urban,11,0
3288,52,16,1699.89,Life,2,50796,Single,2,Suburban,74,0
3289,58,6,31438.46,Life,3,178239,Widowed,4,Urban,16,1
3290,23,4,13002.14,Auto,1,36818,Divorced,0,Suburban,46,0
3291,42,15,33613.21,Home,4,189964,Widowed,3,Urban,52,0
3292,30,1,37476.92,Medical,0,44488,Single,3,Suburban,66,0
3293,70,7,45838.42,Home,3,189024,Married,3,Suburban,9,1
3294,51,12,47927.08,Life,3,103904,Widowed,0,Suburban,45,0
3295,25,10,1021.04,Medical,1,164295,Widowed,0,Suburban,82,0
3296,38,5,49523.52,Home,3,116931,Single,2,Rural,3,0
3297,51,12,34309.41,Auto,1,181333,Married,0,Suburban,56,1
3298,21,18,32354.45,Life,2,95520,Divorced,0,Suburban,37,0
3299,42,10,1253.05,Medical,1,88334,Married,2,Rural,11,0
3300,32,6,43131.05,Medical,0,158675,Divorced,2,Rural,30,0
3301,21,12,7701.83,Medical,3,131587,Single,4,Rural,1,0
3302,62,7,41947.84,Medical,3,97240,Married,1,Rural,0,0
3303,77,18,1270.35,Life,3,54261,Single,1,Rural,80,0
3304,29,2,32475.23,Life,1,137367,Widowed,4,Rural,24,0
3305,49,10,22022.68,Auto,4,35707,Married,3,Rural,4,0
3306,49,15,10437.95,Auto,1,38009,Divorced,0,Rural,47,0
3307,45,12,5824.29,Auto,0,72169,Widowed,2,Rural,13,0
3308,30,17,22286.32,Home,1,38231,Divorced,2,Rural,51,0
3309,48,4,6603.64,Auto,3,23246,Widowed,3,Rural,73,0
3310,31,7,24579.11,Life,2,49825,Divorced,2,Urban,20,0
3311,37,9,31448.24,Home,0,166997,Divorced,3,Suburban,24,0
3312,35,19,41455.52,Life,2,21316,Single,4,Suburban,66,0
3313,46,7,34093.15,Home,0,103870,Widowed,3,Rural,81,0
3314,77,2,3727.39,Auto,0,116608,Single,1,Rural,49,0
3315,23,6,15717.91,Auto,3,134911,Single,3,Urban,32,1
3316,49,18,14754.94,Auto,1,153098,Single,4,Rural,16,0
3317,46,6,45794.1,Home,3,35289,Single,3,Urban,69,0
3318,60,13,43455.21,Life,3,122082,Divorced,4,Suburban,33,0
3319,79,19,18822.32,Medical,3,68886,Single,1,Suburban,25,0
3320,19,2,4022.19,Life,2,85020,Single,0,Rural,41,0
3321,77,12,44758.31,Auto,0,59279,Single,4,Urban,30,0
3322,40,15,44465.4,Home,4,126061,Divorced,0,Urban,50,0
3323,36,14,42809.93,Home,1,105643,Widowed,4,Suburban,35,0
3324,48,6,42331.54,Auto,3,119827,Divorced,3,Suburban,12,0
3325,68,18,24272.57,Home,0,148089,Divorced,0,Urban,84,0
3326,22,5,9282.87,Auto,1,178351,Divorced,4,Urban,89,0
3327,36,18,24135.66,Life,4,169428,Widowed,4,Suburban,79,1
3328,51,3,24982.59,Home,4,85200,Single,0,Urban,12,0
3329,27,3,24751.62,Medical,3,181115,Single,4,Suburban,31,0
3330,42,10,27169.24,Home,4,115502,Widowed,0,Urban,4,0
3331,19,19,13254.02,Auto,4,163867,Widowed,1,Rural,11,0
3332,79,3,18628.94,Medical,1,102536,Married,2,Suburban,58,1
3333,28,12,21992.24,Auto,1,173230,Single,1,Urban,40,1
3334,67,16,6990.5,Home,3,199702,Divorced,0,Suburban,36,0
3335,78,17,23040.52,Medical,0,39005,Divorced,3,Urban,67,0
3336,48,7,40618.25,Medical,3,130737,Single,3,Rural,47,0
3337,73,13,41488.95,Home,2,104013,Widowed,2,Rural,42,0
3338,32,2,20872.41,Medical,4,191324,Married,0,Rural,40,0
3339,26,4,26181.01,Life,0,65176,Divorced,4,Suburban,55,0
3340,40,10,2165.69,Medical,1,135754,Married,1,Rural,68,0
3341,36,7,33884.41,Medical,2,151777,Divorced,1,Suburban,10,0
3342,26,17,20527.99,Life,2,71510,Divorced,2,Rural,8,0
3343,52,6,22551.15,Auto,4,66293,Single,2,Suburban,27,0
3344,38,19,43746.8,Auto,1,138222,Divorced,2,Rural,21,0
3345,26,5,23360.8,Life,0,146947,Married,2,Urban,74,0
3346,45,10,1549.02,Medical,1,64420,Married,2,Urban,84,1
3347,79,9,11760.8,Home,4,171224,Single,2,Suburban,5,0
3348,63,13,24043.22,Life,2,117391,Divorced,4,Rural,25,0
3349,68,19,21507.62,Home,4,79278,Married,4,Rural,15,1
3350,24,6,43088.32,Auto,3,80216,Widowed,1,Urban,13,0
3351,33,4,27335.81,Life,2,93699,Single,1,Rural,34,0
3352,33,3,34636.97,Home,4,20209,Widowed,2,Rural,41,0
3353,77,3,23731.5,Medical,0,155906,Married,1,Suburban,52,1
3354,50,4,22262.96,Life,0,182584,Widowed,2,Urban,21,0
3355,21,5,22591.19,Home,0,82485,Single,4,Rural,52,0
3356,21,8,20840.62,Life,3,89498,Widowed,3,Rural,65,0
3357,56,16,27159.88,Life,1,164100,Married,4,Suburban,12,0
3358,57,3,12896.95,Auto,0,71542,Widowed,0,Suburban,10,0
3359,34,12,44607.23,Auto,3,172975,Widowed,4,Suburban,11,0
3360,54,8,16987.73,Medical,0,162789,Widowed,0,Suburban,85,0
3361,56,13,7802.43,Auto,3,50545,Divorced,1,Rural,52,1
3362,77,4,5279.25,Auto,0,55212,Married,4,Rural,8,0
3363,69,14,1164.43,Auto,1,129079,Widowed,3,Rural,70,1
3364,46,14,21431.38,Home,4,61100,Married,4,Suburban,16,0
3365,69,13,9786.74,Life,0,147215,Widowed,4,Rural,60,0
3366,53,6,1571.57,Auto,4,72016,Single,4,Urban,9,0
3367,77,17,26240.97,Home,0,186447,Single,2,Urban,37,0
3368,55,4,34158.94,Life,1,171392,Single,4,Rural,38,0
3369,56,8,4744.68,Auto,4,39301,Widowed,4,Suburban,88,0
3370,67,17,23315.58,Auto,3,103717,Married,3,Urban,29,0
3371,54,3,37309.62,Life,0,29168,Single,0,Rural,33,0
3372,69,17,49297.44,Home,0,88109,Divorced,0,Urban,32,0
3373,79,9,33525.92,Home,3,38973,Single,3,Urban,31,0
3374,78,2,12619.56,Medical,1,187123,Single,1,Urban,11,0
3375,52,13,35969.41,Life,2,193831,Divorced,4,Urban,86,0
3376,24,2,30097.51,Medical,0,113059,Single,1,Rural,64,0
3377,44,11,10984.06,Home,3,119017,Widowed,3,Urban,83,0
3378,45,15,42629.99,Auto,2,171023,Widowed,1,Rural,9,0
3379,39,11,21656.52,Medical,0,182377,Single,0,Urban,18,0
3380,31,3,48117.89,Home,4,101115,Married,2,Urban,22,0
3381,24,3,36283.6,Home,3,95406,Married,1,Urban,84,0
3382,54,12,32405.88,Auto,4,29109,Single,2,Rural,56,0
3383,78,5,36553.47,Life,1,46842,Divorced,1,Urban,58,0
3384,39,7,24165.8,Home,2,161788,Widowed,3,Urban,53,0
3385,22,7,25508.71,Medical,3,199657,Widowed,2,Suburban,73,0
3386,79,13,42634.77,Auto,0,117969,Widowed,1,Urban,1,0
3387,72,9,34205.96,Life,0,127055,Single,3,Suburban,47,0
3388,19,13,44913.54,Life,2,66408,Widowed,0,Rural,5,0
3389,79,12,44595.92,Life,4,128407,Single,4,Urban,42,0
3390,44,13,48836.26,Home,4,56530,Single,3,Urban,16,0
3391,38,10,35160.63,Life,3,130047,Married,3,Suburban,78,0
3392,71,1,25363.94,Home,3,79730,Divorced,0,Suburban,35,0
3393,55,8,8732.43,Auto,4,95623,Divorced,2,Urban,23,0
3394,32,16,35416.34,Auto,3,97658,Divorced,1,Rural,60,0
3395,38,13,14933.1,Life,4,50898,Widowed,2,Suburban,28,0
3396,27,3,14505.9,Auto,2,83908,Married,3,Urban,77,0
3397,40,3,12295.24,Medical,3,101377,Married,1,Suburban,57,0
3398,75,5,43818.54,Medical,4,111118,Single,4,Rural,65,0
3399,73,11,43464.24,Home,3,77392,Married,4,Suburban,85,1
3400,56,7,31733.04,Life,0,95578,Single,1,Urban,52,0
3401,22,10,23912.56,Home,0,46505,Married,3,Suburban,69,0
3402,18,10,33769.67,Auto,1,108830,Single,0,Rural,8,0
3403,30,2,30557.86,Life,4,157245,Widowed,2,Urban,75,0
3404,38,3,21078.85,Home,1,104052,Married,2,Urban,41,0
3405,43,8,19291.73,Life,4,26932,Divorced,0,Urban,38,0
3406,67,11,19448.32,Life,3,103445,Single,0,Urban,68,0
3407,62,13,29662.1,Home,4,181313,Married,4,Rural,39,0
3408,38,7,32559.63,Life,0,167784,Married,0,Urban,58,0
3409,70,13,22861.22,Auto,3,49105,Single,1,Rural,43,0
3410,35,2,48450.23,Medical,0,127083,Married,4,Rural,64,1
3411,54,6,4650.36,Medical,3,50382,Divorced,3,Suburban,73,1
3412,62,9,17678.83,Life,4,107892,Single,4,Suburban,10,1
3413,49,2,21244.2,Medical,4,39589,Single,4,Urban,86,0
3414,53,18,1337.61,Life,0,190673,Single,2,Urban,83,1
3415,34,16,18565.38,Home,2,140829,Single,0,Rural,4,0
3416,52,12,14048.64,Auto,4,109452,Single,1,Suburban,76,1
3417,66,7,25548.8,Medical,2,191747,Divorced,0,Urban,73,0
3418,77,7,17152.32,Home,3,185438,Single,2,Urban,48,0
3419,28,17,36446.02,Auto,2,154923,Divorced,0,Rural,50,0
3420,38,13,25741.66,Medical,0,158654,Divorced,1,Suburban,35,0
3421,69,11,6923.23,Medical,1,191663,Divorced,0,Urban,15,0
3422,72,6,37628.04,Auto,1,156579,Single,2,Urban,6,1
3423,70,14,5411.83,Home,0,157006,Divorced,1,Urban,88,0
3424,43,6,42032.93,Home,1,61971,Single,0,Urban,43,0
3425,79,6,46605.4,Medical,0,24659,Divorced,2,Urban,25,1
3426,21,2,16461.04,Auto,4,24398,Single,2,Urban,35,0
3427,51,15,46344.06,Home,2,26242,Married,4,Suburban,52,1
3428,69,17,39753.9,Auto,1,179692,Married,1,Rural,43,0
3429,65,8,46160.56,Auto,4,161868,Divorced,1,Rural,11,0
3430,77,5,33480.37,Medical,1,198217,Widowed,0,Rural,89,0
3431,35,17,12164.38,Auto,3,150014,Widowed,4,Urban,67,0
3432,57,1,44778.9,Auto,0,198615,Married,1,Rural,22,1
3433,52,18,9621.12,Life,0,71175,Divorced,2,Suburban,87,1
